Time,ECG Lead1,ECG Lead2,ECG Lead 3,BP1,Heart Beat,Temp 
2732,0.129391602,0.230960265,1.634255129,-1.013513514,0.006103516,98.39169789
2734,0.143101971,0.235099338,1.63514719,-0.82046332,0.001220703,98.39336834
2736,0.140531277,0.235099338,1.628902765,-0.965250965,-0.001525879,98.39814946
2738,0.1302485,0.235099338,1.640499554,-0.916988417,-0.001312256,98.39432017
2740,0.144815767,0.239238411,1.636931311,-1.013513514,0.000946045,98.3980134
2742,0.142245073,0.242549669,1.634255129,-0.965250965,0.004455566,98.39869195
2744,0.123393316,0.244205298,1.642283675,-0.916988417,0.005706787,98.39489346
2746,0.131962296,0.245033113,1.644067797,-1.061776062,0.002655029,98.39959676
2748,0.133676093,0.244205298,1.633363069,-0.965250965,0.002838135,98.40299642
2750,0.119108826,0.235927152,1.646743979,-1.013513514,0.002288818,98.39861959
2752,0.138817481,0.242549669,1.640499554,-0.965250965,0.002166748,98.39640032
2754,0.144815767,0.242549669,1.639607493,-1.013513514,0.002288818,98.39549662
2756,0.12167952,0.230960265,1.6485281,-1.061776062,0.002288818,98.3967647
2758,0.133676093,0.247516556,1.646743979,-0.965250965,0.001403809,98.40095573
2760,0.135389889,0.237582781,1.650312221,-0.965250965,0,98.40010725
2762,0.110539846,0.240066225,1.656556646,-1.254826255,-0.000640869,98.40222225
2764,0.1302485,0.238410596,1.655664585,-1.013513514,0.002075195,98.406931
2766,0.140531277,0.241721854,1.655664585,-0.965250965,0.004943848,98.40628572
2768,0.111396744,0.235099338,1.650312221,-1.158301158,0.00177002,98.40763954
2770,0.122536418,0.24089404,1.650312221,-1.11003861,0.001220703,98.41165509
2772,0.129391602,0.236754967,1.6485281,-1.013513514,0.001525879,98.41537093
2774,0.114824336,0.230960265,1.66190901,-0.965250965,0.001586914,98.41179809
2776,0.122536418,0.233443709,1.661016949,-1.013513514,0.003814697,98.40880406
2778,0.131105398,0.229304636,1.650312221,-1.061776062,0.003997803,98.41001334
2780,0.10454156,0.229304636,1.659232828,-1.11003861,0.002838135,98.41276363
2782,0.123393316,0.261589404,1.674397859,-0.916988417,0.002838135,98.41023174
2784,0.119108826,0.290562914,1.747546833,-0.965250965,0.001403809,98.40892627
2786,0.10454156,0.328642384,1.813559322,-0.916988417,0.002166748,98.40733724
2788,0.139674379,0.338576159,1.842997324,-0.965250965,0.001312256,98.40690114
2790,0.129391602,0.355960265,1.818019625,-1.013513514,0.001586914,98.40360937
2792,0.111396744,0.363410596,1.681534344,-1.013513514,0.003509521,98.40606543
2794,0.136246787,0.377483444,1.619090098,-1.013513514,0.001220703,98.40204521
2796,0.161953728,0.365066225,1.583407672,-0.965250965,-0.000183105,98.40594791
2798,0.157669237,0.350993377,1.603925067,-0.916988417,0.000946045,98.40176885
2800,0.185089974,0.316225166,1.586083854,-1.013513514,0.002746582,98.40458407
2802,0.220222793,0.216887417,1.523639607,-0.965250965,0.004638672,98.40807085
2804,0.166238218,0.200331126,1.589652096,-0.965250965,0.002349854,98.40757963
2806,0.095972579,0.19205298,1.642283675,-0.916988417,0.001708984,98.40863288
2808,0.095972579,0.171357616,1.638715433,-1.013513514,0,98.40717758
2810,0.071122536,0.154801325,1.652988403,-1.013513514,0.004455566,98.40976853
2812,0.071979434,0.16307947,1.657448707,-0.965250965,0.003112793,98.41066294
2814,0.080548415,0.166390728,1.653880464,-0.916988417,0.002166748,98.41177864
2816,0.058269066,0.160596026,1.66280107,-0.868725869,0.000244141,98.41521035
2818,0.062553556,0.162251656,1.666369313,-1.061776062,0.000640869,98.41478023
2820,0.076263925,0.160596026,1.658340767,-0.868725869,0,98.41860813
2822,0.059125964,0.154801325,1.66190901,-1.013513514,0.003417969,98.41854385
2824,0.068551842,0.16307947,1.660124888,-0.868725869,0.002075195,98.41977236
2826,0.078834619,0.17384106,1.656556646,-0.916988417,0.004364014,98.42039401
2828,0.05655527,0.159768212,1.669937556,-0.916988417,0.001403809,98.42261062
2830,0.067694944,0.165562914,1.669937556,-0.916988417,0.002655029,98.42307832
2832,0.075407027,0.169701987,1.665477252,-0.868725869,0.000183105,98.42592273
2834,0.055698372,0.164735099,1.672613738,-0.82046332,0.003509521,98.42538626
2836,0.061696658,0.167218543,1.669937556,-0.965250965,0.002166748,98.42950534
2838,0.072836332,0.168874172,1.668153434,-0.965250965,0.003692627,98.42537121
2840,0.049700086,0.161423841,1.666369313,-0.868725869,0.000823975,98.43036058
2842,0.053127678,0.161423841,1.661016949,-0.965250965,0.000366211,98.43263639
2844,0.066838046,0.159768212,1.655664585,-0.916988417,0.001403809,98.43322046
2846,0.049700086,0.159768212,1.652096343,-1.11003861,0.003997803,98.4296487
2848,0.053984576,0.152317881,1.655664585,-1.11003861,0.0050354,98.43302507
2850,0.068551842,0.16307947,1.649420161,-1.11003861,0.004760742,98.43527754
2852,0.050556984,0.154801325,1.643175736,-1.158301158,0.000549316,98.43445134
2854,0.059125964,0.149006623,1.645851918,-0.965250965,-0.001312256,98.43218305
2856,0.070265638,0.154801325,1.643175736,-1.061776062,0.000457764,98.43033012
2858,0.053984576,0.165562914,1.622658341,-1.158301158,0.005126953,98.43114708
2860,0.059982862,0.17384106,1.617305977,-1.061776062,0.003875732,98.43304067
2862,0.019708655,0.32615894,1.763603925,-1.061776062,0.017425537,98.43667934
2864,-0.089974293,0.511589404,2.503122212,-1.013513514,-0.107818604,98.43378793
2866,0.149957155,0.933774834,1.975022302,-1.206563707,0.079803467,98.43385545
2868,0.687232219,1.902317881,0.619982159,-1.013513514,0.196136475,98.43310594
2870,1.18680377,0.956125828,0.084745763,-0.965250965,0.078582764,98.43050294
2872,0.764353042,-0.335264901,-0.205173952,-1.013513514,-0.479888916,98.43307818
2874,0.502999143,-0.543874172,0.536128457,-0.965250965,-0.213806152,98.43599729
2876,0.263067695,-0.490066225,1.046387154,-1.061776062,0.603485107,98.43485609
2878,0.146529563,-0.363410596,1.332738626,-1.013513514,0.614624023,98.43303664
2880,0.05655527,-0.193708609,1.474576271,-1.061776062,-0.207702637,98.43284589
2882,-0.020565553,-0.116721854,1.529884032,-1.061776062,-0.594116211,98.43063095
2884,-0.029134533,-0.111754967,1.561998216,-0.965250965,-0.596862793,98.42721131
2886,-0.027420737,-0.115066225,1.565566459,-1.013513514,0.231536865,98.42616539
2888,-0.048843188,-0.110099338,1.555753791,-1.013513514,0.635009766,98.42401995
2890,-0.054841474,-0.121688742,1.564674398,-0.916988417,0.434173584,98.42145046
2892,-0.035132819,-0.119205298,1.55396967,-0.916988417,0.255767822,98.42287565
2894,-0.057412168,-0.129139073,1.544157003,-0.772200772,-0.15512085,98.42744489
2896,-0.05655527,-0.129966887,1.543264942,-0.916988417,-0.504760742,98.42430825
2898,-0.041131105,-0.126655629,1.528991971,-1.061776062,-0.598510742,98.42840342
2900,-0.053127678,-0.133278146,1.520963426,-0.916988417,-0.211700439,98.42909082
2902,-0.05227078,-0.129966887,1.523639607,-0.965250965,0.027648926,98.42602598
2904,-0.035132819,-0.123344371,1.51382694,-1.013513514,0.50390625,98.42806837
2906,-0.047129392,-0.127483444,1.516503122,-1.061776062,0.643035889,98.42958416
2908,-0.037703513,-0.120860927,1.524531668,-0.965250965,0.455841064,98.42790313
2910,-0.017994859,-0.11589404,1.52720785,-0.868725869,0.029815674,98.42811882
2912,-0.025706941,-0.115066225,1.533452275,-0.965250965,-0.343688965,98.42336645
2914,-0.025706941,-0.113410596,1.545941124,-0.965250965,-0.557769775,98.41858918
2916,0.001713796,-0.106788079,1.545049063,-0.916988417,-0.344848633,98.42157443
2918,-0.002570694,-0.114238411,1.556645852,-0.916988417,-0.369903564,98.41765255
2920,-0.007712082,-0.124172185,1.579839429,-0.965250965,0.195678711,98.41954062
2922,0.006855184,-0.132450331,1.592328278,-1.013513514,0.289611816,98.42229088
2924,-0.00428449,-0.154801325,1.62176628,-0.916988417,0.262817383,98.42520582
2926,-0.010282776,-0.183774834,1.659232828,-0.965250965,0.182220459,98.42730051
2928,0.00428449,-0.196192053,1.680642284,-0.965250965,0.030395508,98.43176589
2930,0,-0.197847682,1.751115076,-1.013513514,-0.087219238,98.42974608
2932,-0.003427592,-0.187086093,1.874219447,-0.965250965,-0.11138916,98.43470429
2934,0.041131105,-0.168874172,1.925066905,-0.965250965,-0.06149292,98.43524877
2936,0.043701799,-0.200331126,1.929527208,-1.158301158,0.002532959,98.43680965
2938,0.031705227,-0.216059603,1.826940232,-1.061776062,0.031829834,98.44126314
2940,0.071979434,-0.189569536,1.687778769,-0.868725869,0.016967773,98.43850951
2942,0.088260497,-0.187086093,1.615521855,-1.013513514,-0.017028809,98.44332469
2944,0.120822622,-0.182119205,1.595896521,-0.916988417,-0.036987305,98.44003091
2946,0.158526135,-0.174668874,1.574487065,-0.916988417,-0.031280518,98.44444151
2948,0.174807198,-0.19205298,1.544157003,-0.965250965,-0.009613037,98.44901111
2950,0.198800343,-0.258278146,1.482604817,-0.965250965,0.013214111,98.44576126
2952,0.179091688,-0.234271523,1.517395183,-0.965250965,0.021606445,98.44130436
2954,0.116538132,-0.247516556,1.522747547,-1.013513514,0.017913818,98.43898644
2956,0.103684662,-0.226821192,1.51382694,-1.11003861,0.010559082,98.43944654
2958,0.115681234,-0.198675497,1.498661909,-0.965250965,0.006103516,98.4421984
2960,0.103684662,-0.174668874,1.493309545,-1.061776062,0.008758545,98.443236
2962,0.088260497,-0.150662252,1.495093666,-1.013513514,0.011627197,98.44139696
2964,0.102827763,-0.124172185,1.487957181,-1.013513514,0.008575439,98.44073048
2966,0.097686375,-0.107615894,1.481712756,-1.061776062,0.000946045,98.44415828
2968,0.089974293,-0.088576159,1.48706512,-0.965250965,-0.003234863,98.4454196
2970,0.106255356,-0.065397351,1.484388938,-1.061776062,-0.007415771,98.44314508
2972,0.100257069,-0.051324503,1.482604817,-1.061776062,-0.0050354,98.44329043
2974,0.089117395,-0.043874172,1.493309545,-1.061776062,-0.002288818,98.44717443
2976,0.109682948,-0.025662252,1.487957181,-0.965250965,-0.000549316,98.44391739
2978,0.101113967,-0.020695364,1.48617306,-1.013513514,0.000457764,98.44711807
2980,0.084832905,-0.014072848,1.498661909,-0.916988417,0.000183105,98.44392999
2982,0.107969152,0.003311258,1.494201606,-0.916988417,-0.000457764,98.43990263
2984,0.103684662,0.005794702,1.490633363,-1.013513514,-0.000946045,98.43521578
2986,0.084832905,0.004966887,1.497769848,-1.061776062,0.001220703,98.43031754
2988,0.098543273,0.014900662,1.495093666,-1.061776062,0.005218506,98.43499201
2990,0.100257069,0.020695364,1.48706512,-1.013513514,0.006469727,98.43887238
2992,0.092544987,0.022350993,1.495093666,-0.965250965,0.004058838,98.43436923
2994,0.114824336,0.029801325,1.489741302,-1.013513514,0.00177002,98.4360713
2996,0.109682948,0.027317881,1.480820696,-1.013513514,0.003417969,98.44083752
2998,0.094258783,0.022350993,1.485280999,-1.11003861,0.002532959,98.43804018
3000,0.119108826,0.028145695,1.484388938,-1.254826255,0.003509521,98.43388076
3002,0.12167952,0.028145695,1.473684211,-1.061776062,0.001403809,98.43246941
3004,0.106255356,0.025662252,1.476360393,-1.11003861,0.003051758,98.43480125
3006,0.120822622,0.025662252,1.471900089,-1.11003861,0.003234863,98.43582269
3008,0.123393316,0.033112583,1.462979483,-1.061776062,0.001983643,98.4353364
3010,0.119108826,0.027317881,1.468331847,-1.061776062,0.000640869,98.43946443
3012,0.134532991,0.03807947,1.462979483,-1.061776062,6.10352E-05,98.43449621
3014,0.132819195,0.033940397,1.450490633,-1.158301158,0.000549316,98.434597
3016,0.12167952,0.032284768,1.454950937,-1.158301158,0.003997803,98.43104161
3018,0.145672665,0.038907285,1.450490633,-1.061776062,0.001220703,98.43108811
3020,0.143958869,0.039735099,1.438893845,-1.158301158,0.001220703,98.43177026
3022,0.133676093,0.032284768,1.445138269,-1.206563707,0.002075195,98.43319196
3024,0.152527849,0.03807947,1.444246209,-1.013513514,0.003112793,98.4302613
3026,0.156812339,0.044701987,1.433541481,-1.061776062,0.002929688,98.42866317
3028,0.143101971,0.039735099,1.438893845,-1.013513514,0.003692627,98.42693791
3030,0.161096829,0.045529801,1.441570027,-0.965250965,0.001586914,98.42808756
3032,0.160239931,0.042218543,1.433541481,-1.061776062,-0.000183105,98.42899946
3034,0.145672665,0.040562914,1.441570027,-0.965250965,0.000549316,98.4308787
3036,0.161953728,0.043874172,1.437109723,-1.11003861,0.000823975,98.42754308
3038,0.164524422,0.041390728,1.434433541,-1.206563707,0.003875732,98.42906535
3040,0.155955441,0.041390728,1.438001784,-1.11003861,0.004058838,98.43175173
3042,0.170522708,0.046357616,1.438001784,-1.061776062,0.003997803,98.43070939
3044,0.17823479,0.046357616,1.428189117,-0.965250965,0.002532959,98.42967203
3046,0.163667524,0.042218543,1.43175736,-1.013513514,0.000183105,98.43159324
3048,0.173093402,0.045529801,1.439785905,-0.965250965,0.000946045,98.42896997
3050,0.172236504,0.046357616,1.428189117,-0.965250965,0.003692627,98.43345879
3052,0.155955441,0.038907285,1.43264942,-1.061776062,0.002655029,98.42981632
3054,0.177377892,0.048013245,1.433541481,-1.11003861,0.002746582,98.42993147
3056,0.177377892,0.052980132,1.423728814,-1.061776062,-0.00100708,98.42534578
3058,0.162810626,0.052980132,1.428189117,-1.11003861,0.001220703,98.42346988
3060,0.16966581,0.054635762,1.430865299,-1.013513514,0.003417969,98.42168758
3062,0.180805484,0.058774834,1.421052632,-0.965250965,0.002471924,98.4261708
3064,0.166238218,0.056291391,1.424620874,-1.061776062,0.002075195,98.42324421
3066,0.177377892,0.062086093,1.427297056,-1.013513514,0.00112915,98.42313764
3068,0.181662382,0.063741722,1.422836753,-1.013513514,-0.000549316,98.42258439
3070,0.171379606,0.065397351,1.425512935,-0.965250965,0.000549316,98.42579287
3072,0.181662382,0.102649007,1.460303301,-0.916988417,0.003509521,98.42096768
3074,0.18251928,0.152317881,1.552185549,-1.013513514,0.005218506,98.42385283
3076,0.190231362,0.188741722,1.600356824,-1.013513514,0.003814697,98.42426073
3078,0.206512425,0.181291391,1.612845674,-0.965250965,0.003112793,98.4197155
3080,0.197943445,0.180463576,1.510258698,-1.061776062,-0.001586914,98.419854
3082,0.203084833,0.225993377,1.41926851,-1.158301158,-0.001708984,98.41931024
3084,0.231362468,0.228476821,1.37823372,-1.061776062,0.002349854,98.41922389
3086,0.256212511,0.215231788,1.36485281,-0.965250965,0.003692627,98.42082278
3088,0.250214225,0.187913907,1.375557538,-1.061776062,0.003601074,98.42087649
3090,0.269922879,0.138245033,1.352363961,-0.868725869,0.002655029,98.42329508
3092,0.30848329,0.040562914,1.2970562,-1.013513514,0.001403809,98.42773358
3094,0.221079692,0.043874172,1.390722569,-1.061776062,0.00100708,98.43072683
3096,0.172236504,0.028145695,1.429081178,-1.061776062,-0.061096191,98.43010409
3098,0.177377892,0.00910596,1.41926851,-1.11003861,0.066375732,98.42600722
3100,0.157669237,0,1.429973238,-0.916988417,0.106689453,98.4303429
3102,0.159383033,-0.001655629,1.443354148,-1.158301158,0.012756348,98.42912667
3104,0.166238218,0.009933775,1.442462087,-1.061776062,-0.298675537,98.43171589
3106,0.156812339,0.003311258,1.444246209,-1.11003861,-0.060058594,98.43475382
3108,0.161096829,0.006622517,1.456735058,-1.013513514,0.454406738,98.43779619
3110,0.168808912,0.014900662,1.449598573,-0.916988417,0.172668457,98.43875412
3112,0.159383033,0.00910596,1.449598573,-1.061776062,-0.360168457,98.43700399
3114,0.167095116,0.008278146,1.479036574,-0.965250965,-0.313446045,98.43948747
3116,0.173093402,0.020695364,1.468331847,-0.916988417,-0.042602539,98.43925219
3118,0.161953728,0.016556291,1.468331847,-1.061776062,0.33013916,98.43940809
3120,0.164524422,0.019039735,1.50044603,-0.965250965,0.405761719,98.43920904
3122,0.160239931,0.111754967,1.51293488,-0.965250965,0.16973877,98.43844921
3124,0.023136247,0.308774834,2.181088314,-0.965250965,-0.240325928,98.43520938
3126,0.073693231,0.475165563,2.401427297,-1.061776062,-0.467468262,98.43301495
3128,0.529562982,1.403145695,0.944692239,-0.916988417,-0.360565186,98.43679166
3130,1.155955441,1.427980132,0.108831401,-0.916988417,-0.052642822,98.44053022
3132,1.209083119,-0.10513245,-0.636931311,-0.965250965,0.268554688,98.44042608
3134,0.775492716,-0.690397351,0.077609277,-0.82046332,0.44229126,98.4414889
3136,0.486718081,-0.676324503,0.732381802,-0.965250965,0.373901367,98.44366577
3138,0.297343616,-0.538907285,1.181980375,-0.82046332,0.13092041,98.44006601
3140,0.191945159,-0.402317881,1.33809099,-0.868725869,-0.16619873,98.44089654
3142,0.10882605,-0.256622517,1.43264942,-0.965250965,-0.351959229,98.43784655
3144,0.062553556,-0.235099338,1.514719001,-0.965250965,-0.343688965,98.43347992
3146,0.066838046,-0.201986755,1.507582516,-1.11003861,-0.162689209,98.42911894
3148,0.049700086,-0.216059603,1.51382694,-1.061776062,0.055389404,98.4335176
3150,0.048843188,-0.216059603,1.528099911,-0.916988417,0.196716309,98.43371944
3152,0.050556984,-0.212748344,1.510258698,-0.868725869,0.202178955,98.4302206
3154,0.041988003,-0.215231788,1.501338091,-0.82046332,0.115081787,98.43168653
3156,0.035132819,-0.219370861,1.507582516,-1.061776062,0.014190674,98.43252435
3158,0.050556984,-0.20281457,1.497769848,-0.916988417,-0.040496826,98.43064769
3160,0.041988003,-0.193708609,1.498661909,-0.916988417,-0.039276123,98.43236913
3162,0.033419023,-0.206125828,1.506690455,-0.868725869,-0.017425537,98.43133969
3164,0.055698372,-0.18294702,1.498661909,-1.013513514,-0.003295898,98.42853485
3166,0.04798629,-0.185430464,1.497769848,-0.916988417,-0.011322021,98.42594306
3168,0.046272494,-0.175496689,1.506690455,-0.675675676,-0.020965576,98.42480681
3170,0.065981148,-0.163907285,1.506690455,-0.965250965,-0.025177002,98.42014183
3172,0.061696658,-0.157284768,1.522747547,-1.206563707,-0.012756348,98.41860905
3174,0.061696658,-0.147350993,1.537020517,-1.11003861,0.00177002,98.41912947
3176,0.081405313,-0.146523179,1.549509367,-0.82046332,0.012573242,98.41971387
3178,0.070265638,-0.144039735,1.558429973,-1.013513514,0.015258789,98.41538202
3180,0.071122536,-0.13410596,1.586083854,-1.013513514,0.012756348,98.41620142
3182,0.081405313,-0.139072848,1.601248885,-1.013513514,0.007049561,98.41596
3184,0.075407027,-0.15397351,1.628010705,-1.013513514,0.006652832,98.41757935
3186,0.061696658,-0.17384106,1.670829616,-1.061776062,0.005401611,98.42044032
3188,0.062553556,-0.197847682,1.700267618,-1.206563707,0.006561279,98.4173406
